...1,ID,Age,Gender,Condition,Word,ReactionTime
71,s2,24,Female,1,I,0.4833154530497268
72,s2,24,Female,1,am,0.7008827299578115
73,s2,24,Female,1,no,0.4432254569837823
74,s2,24,Female,1,"stranger,",0.5574517630739138
75,s2,24,Female,1,you,0.5055538229644299
76,s2,24,Female,1,already,0.5206557780038565
77,s2,24,Female,1,know,0.4527109730988741
78,s2,24,Female,1,me,0.5755706919590011
79,s2,24,Female,1,very,0.5621614990523085
80,s2,24,Female,1,"well"".",0.6239192460197955
81,s2,24,Female,1,With,0.8802161950152367
82,s2,24,Female,1,a,0.7536017539678141
83,s2,24,Female,1,new,0.4352305419743061
84,s2,24,Female,1,look,0.5270279169781134
85,s2,24,Female,1,Thomas,0.5469351940555498
86,s2,24,Female,1,inspected,1.1153941280208528
87,s2,24,Female,1,the,0.5268328000092879
88,s2,24,Female,1,mysterious,0.535050887032412
89,s2,24,Female,1,figure,0.722240510978736
90,s2,24,Female,1,and,0.6578735669609159
91,s2,24,Female,1,out,0.5371028970694169
92,s2,24,Female,1,of,0.5443406900158152
93,s2,24,Female,1,thin,0.7630249040666968
94,s2,24,Female,1,air,0.3939173680264503
95,s2,24,Female,1,things,0.6101018899353221
96,s2,24,Female,1,suddenly,0.8793440320296213
97,s2,24,Female,1,made,0.6374449350405484
98,s2,24,Female,1,sense.,0.6246771069709212
99,s2,24,Female,1,Can,0.855619431938976
100,s2,24,Female,1,it,0.7305934290634468
101,s2,24,Female,1,be?,0.8223633359884843
102,s2,24,Female,1,Is,0.7869147000601515
103,s2,24,Female,1,it,0.8199775469256565
104,s2,24,Female,1,really,0.559030937962234
105,s2,24,Female,1,my,0.5950469239614904
106,s2,24,Female,1,LEGO?,4.345803631003946
107,s2,24,Female,1,Thomas,0.6121108889346942
108,s2,24,Female,1,gathered,0.7611274209339172
109,s2,24,Female,1,all,0.6523127820109949
110,s2,24,Female,1,his,0.6785850789165124
111,s2,24,Female,1,courage,0.7717233770526946
112,s2,24,Female,1,and,0.6985442300792783
113,s2,24,Female,1,hugged,0.5596258470322937
114,s2,24,Female,1,the,0.4697701750556007
115,s2,24,Female,1,suddenly,0.5164240610320121
116,s2,24,Female,1,so,0.7725890419678763
117,s2,24,Female,1,familiar,0.5014462328981608
118,s2,24,Female,1,face,0.9018162928987294
119,s2,24,Female,1,next,0.7621496639912948
120,s2,24,Female,1,to,0.6328988600289449
121,s2,24,Female,1,him.,2.200364827993326
